0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
331,248359,start,claw," More active marketing , an increasing range of special mortgage products and interest rates currently undercutting those of the banks and new lenders , have allowed the societies to start clawing back their share of the market .",4,-1,0,1,0,1,0,1,0,0,0,VVG,1
331,248405,start,charge," And if retailers do indeed start charging less for cash purchases than for those bought on credit cards , ensure that this is precisely what they are doing and not merely surcharging credit card users .",6,1,0,1,1,0,0,1,0,0,0,VVG,1
332,248658,start,talk," "" Anyone who starts talking about reviewing territorial frontiers is consciously moving towards confrontation , and incidentally , not only with local significance , "" he warned .",4,6,0,0,0,0,1,1,0,0,0,VVG,1
332,248680,start,underplay," Yet in the last few days the Romanians have started underplaying the role of Timisoara in sparking off open opposition to Ceausescu , highlighting instead the undoubtedly fearless role of the citizens of Bucharest .",9,-1,0,1,0,1,0,1,0,0,0,VVG,1
333,249257,start,lamb, Herdwicks start lambing a year after other breeds because they need to grow enough to stand the harsh climate .,4,-1,0,1,0,1,0,1,0,0,0,VVG,1
334,249910,start,get," So , come on you literary types ; stop fretting about Orwell and start getting under our skins .",3,-1,0,0,0,0,1,1,0,0,0,VVG,1
334,250148,start,read," I started reading out some of the advertisements from a magazine of 1890 or so : "" Ladies "" Safe Remedy : Apioline .",4,-1,1,0,0,1,0,0,1,0,0,VVG,1
334,250188,start,pinch-hit," So , I write , as well as this diary , some of my new novel ( a killer , this one , dealing as it does with post-Holocaust survivors ' guilt ; why do I set myself these agonies ? ) and start pinch-hitting for Gloria Hunniford on Radio Two .",9,-1,0,0,0,0,1,1,0,0,0,VVG,1
336,251225,start,hump," But I went back there just the other day and I noticed the ground is starting to hump up again . """,4,-1,0,0,1,0,0,0,1,0,0,VV,0
336,251348,start,return," BUT when the system loosened up slightly under pressure from Gorbachev 's reforms , some groups started to return to the cafes .",6,-1,0,0,1,0,0,0,1,0,0,VV,0
338,252781,start,cast," At the moment when conscientiousness sets in , when a conscience is acquired , when you start casting conspicuous glances over your shoulder , this is the moment at which POP becomes ROCK .",4,-1,0,1,0,1,0,1,0,0,0,VVG,1
338,253254,start,write," "" I 've been writing songs about prison ever since I started writing songs .",5,0,0,1,0,1,0,0,1,0,0,VVG,1
338,253307,start,quote," He started quoting things from his Modern translation , which I find really irritating .",5,-1,0,1,0,1,0,0,1,0,0,VVG,1
338,253329,start,use," Cave was the first writer , in a post-punk climate of positivism , to start using Biblical imagery ( sin , retribution , curses , bad seed , revenge ) ...",3,-1,0,1,0,1,0,0,1,0,0,VVG,1
338,253375,start,get," When did he start getting into what he calls "" entertainment music , although some might call it corn "" ?",3,2,0,0,0,0,1,1,0,0,0,VVG,1
338,253424,start,psychoanalysing," "" I 'm sure there was ... but I 'm not about to start psychoanalysing myself ... """,15,-1,0,0,1,0,0,1,0,0,0,VVG,1
338,253773,start,grate, The wilful amateurism and navet started to grate on everybody 's nerves .,5,-1,0,0,0,0,1,0,1,0,0,VV,0
339,254344,start,build," Inigo Jones had started to build the Queen 's house , Greenwich , in 1616 , and Sir Christopher Wren was building the Sheldonian , Oxford , in 1664 .",5,16,0,0,0,1,0,0,1,0,0,VV,0
340,255691,start,crumble," Angie recalls how , in the high-flying days of MainMan , David turned to using drugs and how their marriage started to crumble .",7,-1,0,0,1,0,0,0,1,0,0,VV,0
340,255748,start,get," They got the impression that he was well into it but , in fact , it was only about a week before that he 'd started to get interested .",3,0,0,1,1,0,0,0,1,0,0,VV,0
340,255819,start,scream," Les Conn : "" Well , of course , the people were n't prepared for that kind of entertainment and they all put their hands over their ears , and Bloom started screaming , "" Get them off , they 're ruining my wedding party "" .",6,-1,0,0,1,0,0,0,1,0,0,VVG,1
340,255856,start,develop, We liked the stuff he was doing and he really started to develop an image for us as well .,7,-1,0,1,0,1,0,0,1,0,0,VV,0
340,255882,start,look," Poor Graham and myself were really starving and not paying the rent , and David really started looking after himself .",4,1,0,0,0,0,1,0,1,0,0,VVG,1
340,255923,start,cry," I remember David started crying but Ralph would not back down and say we deserved the money , or to have some of it , so we just left them at the Brummel Club before doing their thing .",3,-1,0,0,1,0,0,0,1,0,0,VVG,1
340,256061,start,manifest, It was not until a few years later that I think his talent really started to manifest itself because you could n't quite think where it was going .,8,-1,0,0,1,0,0,0,1,0,0,VV,0
340,256252,start,wear," He started wearing women 's clothes , he started putting on make-up and on the last couple of times that I saw him he was pretty strange .",4,-1,0,1,0,1,0,0,1,0,0,VVG,1
340,256593,start,sing, He 'd start singing spontaneously .,4,-1,0,0,1,0,0,0,1,0,0,VVG,1
340,256845,start,play," I think it started before "" Ziggy Stardust "" -- it started around the "" Hunky Dory "" period with the clothes and I think we started off playing as a duo in the "" Hunky Dory "" period .",4,6,0,0,0,0,1,0,1,0,0,VVG,1
340,256875,hate,love," Or if it 's not being entertaining , coming away absolutely hating or loving it -- as long as it 's some sort of reaction .",4,-1,0,0,1,0,0,1,0,0,0,VVG,1
340,256902,start,do," Tony Zanetta : "" Prior to his tour of the States , David started doing dates in England and within three months he was becoming what seemed like the biggest thing in England .",2,4,0,1,0,1,0,0,1,0,0,VVG,1
340,256935,start,play," He had started out in Cleveland , Ohio playing 3,000 people -- he went back to Cleveland within two months and played to 20,000 people .",4,-1,0,0,0,1,0,0,1,0,0,VVG,1
340,257084,start,wander," You may well be wearing 30 's clothes and I suppose you could start wandering around feeling like Gatsby , but for a man who is a very fine actor and mime artiste , and who learned from Lindsay Kemp way before I met him everything about it being a show off stage and on , I do n't really think there 's too much relevance . """,6,-1,0,1,0,1,0,1,0,0,0,VVG,1
340,257136,start,do," What happened was that he started doing his English Ziggy Stardust dates in early "" 72 and he worked without stopping until the summer of "" 73 when he did his Hammersmith Odeon concert and retired from the stage .",2,1,0,0,1,0,0,0,1,0,0,VVG,1
340,257348,start,buy," With things like art nouveau and Edwardian furniture , when David started buying them , I went and got books to get my act together in order that I knew what he was into , but with drugs , I did n't know , added to which David was very secretive and for a long time I was n't aware that he was having a problem , not necessarily from cocaine addiction , which everybody loves to tell you is not addictive , but it is in terms of the fact that you rely on feeling up to cope -- you just become more and more paranoid .",3,-1,0,0,1,0,0,0,1,0,0,VVG,1
340,257354,start,do, I 'm so stupid that I started doing cocaine to try to understand him -- to get close to him and understand where he was coming from .,2,1,0,1,0,1,0,0,1,0,0,VVG,1
340,257375,hate,talk, I hate talking about it because I hate making it sound as if someone is to blame but I just ca n't stand people who manipulate other people .,4,-1,0,0,0,0,1,1,0,0,0,VVG,1
340,257375,hate,make, I hate talking about it because I hate making it sound as if someone is to blame but I just ca n't stand people who manipulate other people .,4,3,0,0,1,0,0,1,0,0,0,VVG,1
340,257383,start,mix, We sat that first evening on two carpenter 's benches -- we did n't even have proper tables and chairs -- and started mixing the album .,3,1,0,1,0,1,0,0,1,0,0,VVG,1
341,258044,start,rise," Worldwide gas , and oil , prices are expected to start rising early in the next century .",4,-1,0,0,1,0,0,1,0,0,0,VVG,1
342,259357,start,sing," Charlie started quietly to sing with the tape , and his sister joined him , both stretching for the top notes .",4,3,0,0,0,0,1,0,1,0,0,VV,0
342,259390,start,marshal," Giles Hawick , looking surprised , sat more easily in his chair and started to marshal his thoughts .",7,-1,0,1,0,1,0,0,1,0,0,VV,0
342,259769,hate,keep, The boy had been told unequivocally not to let her off the lead -- the riding-school only used the land by grace of its owner and it was a shooting estate -- but he hated keeping the dog straining at the lead and knew that she would always come to his call .,4,-1,0,1,0,1,0,0,1,0,0,VVG,1
342,259959,start,cry," Penelope choked on her pudding and started to cry , angry , uncontrollable tears .",3,-1,0,0,0,1,0,0,1,0,0,VV,0
342,260368,start,talk," We have only just started talking with Mrs Morgan . """,4,18,0,0,0,0,1,0,1,0,0,VVG,1
343,262163,start,arrive," The United States had already agreed under the Mutual Defence Aid Programme to provide 70 B-29 bombers ( renamed Washingtons in RAF service ) as a stopgap , and these had started to arrive in March 1950 as part of the NATO build-up in Western Europe before the Korean War began .",6,-1,0,0,0,0,1,0,1,0,0,VV,0
343,262373,start,heal," Sandys ' friendly reception in Washington , and the Thor offer , confirmed suggestions , gleaned through diplomatic channels , that the Americans were as anxious as the British to start healing the wounds of Suez .",4,-1,0,1,0,1,0,0,1,0,0,VVG,1
343,262835,start,come," In stark contrast , the transport aircraft needed for air mobility trickled out : the Britannia inter-theatre aircraft started coming into service in 1959 ; the Argosy intra-theatre aircraft in 1962 ; and the Belfast strategic freighter in 1964 .",4,-1,0,0,0,0,1,0,1,0,0,VVG,1
343,262884,start,crumble," The personal element in the Anglo-American special relationship , which had been based on war-time partnership , started to crumble with the departure of Eisenhower from the White House , and had to be painstakingly rebuilt with the younger generation of American leaders .",7,-1,0,0,0,0,1,0,1,0,0,VV,0
343,262901,start,press, De Gaulle was refusing military co-operation within NATO unless the Anglo-American nuclear club was widened into a tri-partite relationship ; and Washington feared that the Germans might also start pressing for a finger on the nuclear trigger .,5,-1,0,0,0,0,1,0,1,0,0,VVG,1
343,262902,start,go," The year 1962 had not been a good one for Macmillan : his domestic policies had started to go awry ; the application to join the EEC was unpopular ; his showing in the opinion polls had slumped to 36 per cent ; in July he had sacked one-third of his cabinet , fearing a revolt against his leadership ; in October he was seen to play little part in the Cuban missile crisis , in which Kennedy alone took the decisions that could have drawn Britain , whether she liked it or not , into nuclear war between the superpowers ; and in December it was becoming clear that de Gaulle was blocking the EEC entry negotiations .",2,-1,0,0,1,0,0,0,1,0,0,VV,0
343,262989,start,become, Collaboration with Europe was starting to become a possibility .,6,2,0,1,0,1,0,0,1,0,0,VV,0
344,264427,start,bubble, Leave the mixture in a warm place until the yeast starts to bubble .,6,-1,0,0,1,0,0,1,0,0,0,VV,0
344,264526,start,appear," Coulommiers is a small Brie , eaten very young when the surface mould is only just starting to appear , and Fongeru is similar but ripened in fronds of bracken and very difficult to obtain .",6,-1,0,0,1,0,0,1,0,0,0,VV,0
344,265024,start,raise, This starts to raise the acidity of the milk and thus to curdle it .,5,2,0,1,0,1,0,1,0,0,0,VV,0
345,265706,start,play, Donald first made his appearance when he started playing and interacting with divers near a marine laboratory on the Isle of Man in 1972 .,4,2,0,0,1,0,0,0,1,0,0,VVG,1
345,265811,start,cool," Conversely , global climates started to cool late in the Miocene , at about which time some formerly common dolphin families disappeared .",4,1,0,0,0,0,1,0,1,0,0,VV,0
345,266391,start,fish," When these nets also started to fish up cetaceans ( mainly Burmeister 's porpoise ) as an incidental catch , the fishermen discovered a ready market for porpoise meat among lower income groups .",4,1,0,1,0,1,0,0,1,0,0,VV,0
346,267466,start,squeal," Almost at once , those who had most favoured the change start squealing .",6,-1,0,0,1,0,0,0,1,0,0,VVG,1
346,267509,start,explain," Mr Lamont needs to start explaining that , via his budget in March , he will be seeking to manage demand .",7,-1,0,0,1,0,0,1,0,0,0,VVG,1
346,267543,start,build," Of the seven or eight countries that secretly have nuclear weapons , or are close to having them , only one ( India ) started building a bomb because it was worried about one of the big five ( China ) .",5,-1,0,1,0,1,0,0,1,0,0,VVG,1
346,268018,start,conduct," So does Mr Burgreen , who asked Mr Miller 's office to start conducting independent investigations into all future police shootings .",7,8,0,1,0,1,0,1,0,0,0,VVG,1
346,268649,start,leave," Peasants in Western Sudan have already exhausted their berries and grain caches , and are starting to leave their villages in search of food .",5,-1,0,1,0,1,0,1,0,0,0,VV,0
346,268977,start,charge, So the Imperial War Museum started charging in June 1989 .,6,1,0,0,0,0,1,0,1,0,0,VVG,1
346,269026,start,notice," Few enough ; but the service offered to individuals seeking redress from their MPs could improve , and the executive in Whitehall might start noticing that the legislature was less quiescent and incompetent .",6,1,0,0,1,0,0,0,1,0,0,VVG,1
346,269293,start,promise," To give enterprises a chance to adjust and to avoid a crunch that would undermine support for further reform , governments might need to start with high tariffs , promising to eliminate them over , say , five years .",7,-1,0,0,1,0,0,0,1,0,0,VVG,1
346,269337,start,worry, Now American politicians are starting to worry that Japan 's keiretsu syndrome may be creeping into America .,5,-1,0,0,1,0,0,1,0,0,0,VV,0
346,269467,start,reap, This target looks realistic because Corning is only just starting to reap the rewards of patiently pursuing earlier long-term investments .,4,-1,0,1,0,1,0,1,0,0,0,VV,0
346,269691,start,fall," There is a risk , though , that the supply of credit will start to fall faster than the demand ; in other words , that a credit crunch will start to drive the process of credit contraction .",4,1,0,0,1,0,0,1,0,0,0,VV,0
346,269691,start,drive," There is a risk , though , that the supply of credit will start to fall faster than the demand ; in other words , that a credit crunch will start to drive the process of credit contraction .",5,-1,0,1,0,1,0,1,0,0,0,VV,0
346,269957,start,look," Others will have started to look east , where the German banks are already preoccupied .",4,1,0,0,1,0,0,0,0,1,0,VV,0
346,270096,start,grow," Well before a billionth of a second had elapsed , when the universe was still only the size of an atom , it started to grow exponentially .",4,-1,0,0,1,0,0,0,1,0,0,VV,0
347,270439,start,think," It is not too early to start thinking about sweeping reforms , as history shows .",5,-1,0,0,0,0,1,1,0,0,0,VVG,1
347,270570,start,materialise," Soon too the horrors that Mr Hussein has promised but has so far failed to deliver may start to materialise : nerve gas , biological weapons , blazing oil fields .",11,-1,0,1,0,1,0,1,0,0,0,VV,0
347,270570,start,blaze," Soon too the horrors that Mr Hussein has promised but has so far failed to deliver may start to materialise : nerve gas , biological weapons , blazing oil fields .",5,-1,0,1,0,1,0,1,0,0,0,VVG,1
347,270595,start,pull," Had he shown himself unambiguously ready to start pulling out , the coalition would have surely had to offer him something , if not to save his face , at least to cover his backside : an American commitment to talk about any Middle Eastern issue whatsoever has already been given ; the call for Iraqi reparations could still be waived .",4,-1,0,0,1,0,0,1,0,0,0,VVG,1
347,271249,start,make, The growing discrepancy is starting to make the villagers despair that any of the city 's wealth will trickle down to them .,4,1,0,0,0,1,0,1,0,0,0,VV,0
347,271493,start,grow," Singapore 's trouble is that as soon as its economy starts to grow by more than 6-7 % , the labour market tends to get tight .",4,11,0,0,0,0,1,1,0,0,0,VV,0
347,271964,start,write," Britain is not about to start writing joint papers with other countries , as France and Germany regularly do together .",5,-1,0,1,0,1,0,1,0,0,0,VVG,1
347,272010,start,close, So the supermarkets ( with the exception of Kwik Save ) also started closing their high-street stores and building big edge-of-town stores .,5,-1,0,1,0,1,0,0,1,0,0,VVG,1
347,272065,start,fight," It may be , too , that the small independents , squeezed for so many years , are starting to fight back .",5,-1,0,0,1,0,0,1,0,0,0,VV,0
347,272105,start,test," Since October 1989 teachers have been delivering the first stages of a new national curriculum ; and in the early summer they will start testing ( sorry , assessing ) all seven-year-olds on the three core disciplines : mathematics , English and science .",4,-1,0,0,1,0,0,1,0,0,0,VVG,1
347,272106,start,manage," As if all this were not enough , schools have started managing their own financial affairs .",6,8,0,1,0,1,0,1,0,0,0,VVG,1
347,272299,start,buzz," But when Germans decide a national asset is at stake , and the old-boy network starts buzzing , a foreign buyer 's chance of victory is almost always low .",4,-1,0,0,1,0,0,1,0,0,0,VVG,1
347,272525,start,rise," Unemployment in France has started to rise again , from an already high level of 9 % .",4,6,0,0,0,0,1,1,0,0,0,VV,0
347,272636,start,open," As a result , big DRAM producers like Toshiba , Hitachi , Mitsubishi Electric and NEC have 4-megabit chips piling up in their warehouses , just as they start opening additional factories .",4,-1,0,1,0,1,0,1,0,0,0,VVG,1
347,272645,start,ship," Over the past couple of months all the leading Japanese DRAM suppliers -- including Hitachi , Toshiba , NEC , Mitsubishi Electric and Fujitsu -- have started shipping "" engineering samples "" of 16-megabit chips .",4,-1,0,1,0,1,0,1,0,0,0,VVG,1
347,272647,start,do, Korea 's Samsung will start doing so in a few weeks .,2,-1,0,0,0,0,1,0,0,1,0,VVG,1
347,272737,start,look," At the end of last year Hong Kong 's fledgling Securities and Futures Commission started looking into share purchases by Connaught Investors , part of the Jardine empire .",4,-1,0,0,0,0,1,0,1,0,0,VVG,1
347,272800,start,dry," Meanwhile , the corporate-finance deals that had been generating big bucks for Wall Street 's investment bankers were starting to dry up .",3,-1,0,0,1,0,0,0,1,0,0,VV,0
347,272809,start,change, Reality was starting to change Wall Street 's profligate ways last year .,6,6,0,0,0,1,0,0,1,0,0,VV,0
347,272814,start,arrive," At Morgan Stanley , Merrill Lynch and Salomon , some pay has started to arrive in the form of a firm 's stock rather than by cheque .",6,-1,0,0,0,0,1,1,0,0,0,VV,0
347,272871,start,cool," Nevertheless , property folk may be tempted by eastern promise if markets in western Germany start to cool .",4,1,0,0,1,0,0,1,0,0,0,VV,0
347,272988,start,compete," Law firms started to compete more fiercely with each other -- through "" beauty parades "" and even on price -- in a way that would have appeared unseemly a decade earlier .",7,-1,0,0,0,0,1,0,1,0,0,VV,0
347,273103,start,make, People might also start to make a freer kind of music .,4,3,0,1,0,1,0,0,1,0,0,VV,0
347,273213,start,leave," It proposes a timetable for withdrawal , laying down that the Iraqis should start to leave at once , within a day of a ceasefire , and that they should be allowed to do so safely .",5,7,0,0,0,0,1,1,0,0,0,VV,0
348,273779,start,grow," Had he produced a no-hoper , the pressure on her to quit this summer would have started growing on Tuesday evening .",4,-1,0,0,0,0,1,0,0,0,1,VVG,1
348,274105,start,make," He believes that the houses can survive next year only if they start making their own videotapes of performances , make a habit of exchanging productions among the 13 houses and pray for the arrival of pay-television in Italy .",4,1,0,1,1,0,0,1,0,0,0,VVG,1
348,274509,start,report," When the poorer south-side wards started to report , it became clear that Mr Savage was back .",6,-1,0,0,1,0,0,0,1,0,0,VV,0
348,274664,start,criticise, Senior members of the ruling Liberal Democratic party have started to criticise ministries for not taking American complaints seriously .,9,-1,0,1,0,1,0,1,0,0,0,VV,0
348,274899,start,talk," When Mr Shamir 's government fell apart , it was closer than ever before to accepting the American terms for talks with the Palestinians , even though in the end Mr Shamir proved too much of a hawk to start talking .",4,0,0,0,1,0,0,0,1,0,0,VVG,1
348,275005,start,underline," He had already agreed that the "" two-plus-four "" talks between the Germanies and the victorious powers of 1945 -- the United States , the Soviet Union , Britain and France -- should start just before the East Germans voted : thereby underlining that foreigners have as much interest as Germans in the issue of unification .",9,-1,0,0,1,0,0,0,1,0,0,VVG,1
348,275175,start,feel," One is whether Communists continue to see the president as their leader , or start to feel he has abandoned them .",4,-1,0,0,1,0,0,1,0,0,0,VV,0
348,275235,start,wear," Even Solidarity expects what people , with increasing irony , call its "" halo effect "" to start wearing off soon .",4,-1,0,0,1,0,0,1,0,0,0,VVG,1
348,275352,start,become," Backbenchers also noted , and liked , the political populism that is starting to become the Major hallmark -- good news for the football-watching , pipe-smoking , beer-drinking man on a modest income , less good news for directors with free flats and swanky company cars .",6,11,0,1,0,1,0,0,1,0,0,VV,0
348,275477,start,bounce," The personal savings rate has already started to bounce back , and is sure to rise further this year .",6,-1,0,0,1,0,0,1,0,0,0,VV,0
348,275603,start,take," Though the next general election may be more than two years away , the markets have already started taking bets on the outcome .",4,19,0,1,0,1,0,1,0,0,0,VVG,1
348,275647,start,fall," Several economists in the City expect a bigger fall , to perhaps 3-4 % by mid-1991 , as interest rates start to fall , and the poll tax , the rise in excise duties and the mortgage-rate increase drop out of the figures .",4,0,0,0,1,0,0,1,0,0,0,VV,0
348,275647,start,drop," Several economists in the City expect a bigger fall , to perhaps 3-4 % by mid-1991 , as interest rates start to fall , and the poll tax , the rise in excise duties and the mortgage-rate increase drop out of the figures .",4,-1,1,0,0,1,0,1,0,0,0,VV,0
348,275961,start,cut," It was only when the government started to cut drug prices after 1980 , because it wanted to stop health bills rising further as the population greyed , that the drug makers were pushed into thinking about export markets .",3,-1,0,0,0,1,0,0,1,0,0,VV,0
348,276048,start,crumble, By April 1989 price controls started to crumble and monthly inflation rose from 5 % in March 1989 to 73 % this February .,7,18,0,0,1,0,0,0,1,0,0,VV,0
348,276056,start,print, The government started printing more money soon after the savings-freeze and inflation has picked up again .,5,-1,0,1,0,1,0,0,1,0,0,VVG,1
348,276193,start,rise," Mr Stefan Abrams , an investment analyst at Kidder Peabody , thinks earnings will start rising again in the second quarter .",4,-1,0,0,0,0,1,0,0,1,0,VVG,1
348,276202,start,wonder," Wall Street is starting to wonder how long the Federal Reserve can continue to ignore such evidence of rising inflation , despite pressure from the White House to lower interest rates .",6,-1,0,0,1,0,0,1,0,0,0,VV,0
348,276209,start,improve, Such a gap is justified only if company earnings start improving in the months ahead .,7,-1,0,0,0,0,1,1,0,0,0,VVG,1
348,276644,start,sell," Britain 's WA Technology , based in Cambridge , started selling STMs three years ago from the dining room of one of the company 's founders .",4,3,0,1,0,1,0,0,1,0,0,VVG,1
348,276720,start,deliver," Digital Instruments will start delivering AFMs this spring , many to Japanese optical-disc manufacturers .",7,-1,0,0,0,1,0,0,0,1,0,VVG,1
349,277161,start,explain, The health authorities are belatedly starting to explain their new role to the people they are supposed to serve .,7,11,0,0,0,1,0,1,0,0,0,VV,0
349,277213,start,unbundle," Just as B. A. T started unbundling itself when Sir James Goldsmith bid for the tobacco group in 1989 , so must ICI .",8,-1,0,0,1,0,0,0,1,0,0,VVG,1
349,277793,start,tempt, Utah 's computer industry is starting to tempt firms out of southern California .,5,-1,0,1,0,1,0,1,0,0,0,VV,0
349,278307,start,sound," The aid agencies were starting to sound panicky , as well they might .",5,-1,0,1,1,0,0,0,1,0,0,VV,0
349,278329,hate,love, The man they hate to love,4,-1,0,0,1,0,0,1,0,0,0,VV,0
349,278812,start,award, In Sweden the county councils ( which are responsible for health care ) have started awarding contracts to those health centres and hospitals that provide the right services at the right price .,5,-1,0,1,0,1,0,1,0,0,0,VVG,1
349,279038,start,suffer," Once everybody 's favourite fledgling PC maker , the firm -- now fully grown with annual sales of $3.6 billion -- is starting to suffer the same ills that it used to lampoon in its big bad competitors .",6,-1,0,1,0,1,0,0,1,0,0,VV,0
349,279047,start,try," As the company grew , smaller clone-makers , also building to IBM 's software standard , started trying the same tactics on Compaq itself .",3,-1,0,1,0,1,0,0,1,0,0,VVG,1
349,279053,start,look," As Compaq 's products become more like other firms ' , they are starting to look overpriced .",4,1,0,1,1,0,0,1,0,0,0,VV,0
349,279164,start,allow," New products developed by the best-performing machine-tool makers tended to start their lives with "" fuzzy "" specifications , allowing for significant design changes before they reached the customer .",5,-1,0,0,0,0,1,0,1,0,0,VVG,1
349,279409,start,raise, Such rules are already starting to raise antitrust eyebrows at the justice department .,5,-1,0,1,0,1,0,1,0,0,0,VV,0
349,279740,start,build, Their apparent success prodded Democrats to start building a counter-counter-establishment .,5,6,0,0,0,1,0,0,0,0,0,VVG,1
350,280268,start,negotiate," Just after the environment ministers return from the OECD , their officials go to Washington to start negotiating a treaty on climate change .",9,-1,0,1,0,1,0,1,0,0,0,VVG,1
350,280460,start,arrive," They have been known about , and planned against , since the first allied troops started arriving in Arabia .",6,-1,0,0,0,0,1,0,1,0,0,VVG,1
350,280618,start,write, He must have started writing his book a long time ago .,5,4,0,1,0,1,0,0,1,0,0,VVG,1
350,281036,start,arrive," The first wave , mainly from villages in Lebanon and Syria , started to arrive in the 1880s .",6,-1,0,0,0,0,1,0,1,0,0,VV,0
350,281308,start,come," The Sanwa economists , looking instead at Japan 's contracting labour force , the decline in the savings rate as the population ages , and the heftier welfare bill that will soon start coming due , think that GNP growth will average only 2-3 % for the rest of the 1990s and may fall lower still after that .",4,-1,0,1,1,0,0,1,0,0,0,VVG,1
350,281557,start,redress," In a series of articles , we aim to start redressing the balance",7,-1,0,1,0,1,0,1,0,0,0,VVG,1
350,281976,start,arrive, Muslims started to arrive in Britain in large numbers about 30 years ago .,6,-1,0,0,0,0,1,0,1,0,0,VV,0
350,282074,start,ask," At this point , conspiracy theorists start asking whether the recent upheavals in British politics will affect foreign policy .",3,-1,0,0,1,0,0,1,0,0,0,VVG,1
350,282123,start,receive, In this sense the present conflict is going to underscore the greatest danger of any strategy that implies a substitution of firepower for manpower -- the risk that the demobilisation day will arrive but the new weapons will not : weapons like the new multiple-launch rocket system that the British army was originally scheduled to start receiving in 1984 .,7,-1,0,0,0,0,1,0,0,1,0,VVG,1
350,282584,start,pull, Airlines will start pulling out of unprofitable routes rather than fighting for market share .,4,-1,0,0,0,0,1,0,0,1,0,VVG,1
350,282794,start,arrive, With luck the Schwarzkopf desert boots will start arriving in May .,6,9,0,0,0,0,1,0,0,1,0,VVG,1
350,283062,start,keep," That is not much in an outstanding total of $800 billion -- three times the size of the junk-bond market -- but it was still the third-worst year , by value , since the association started to keep records in the 1950s .",4,12,0,1,0,1,0,0,1,0,0,VV,0
350,283191,start,narrow, The gap between American interest rates and those abroad could soon start to narrow .,6,-1,0,0,1,0,0,0,1,0,0,VV,0
350,283193,start,recover," But by mid-year American interest rates should have bottomed as the economy starts to recover , while rates in Germany and Japan could by then be falling , as their economies slow .",7,-1,0,0,1,0,0,1,0,0,0,VV,0
350,283292,start,listen, There are signs that the council of Lloyd 's is starting to listen to the names ' cries .,6,-1,0,0,1,0,0,1,0,0,0,VV,0
350,283436,start,track," When the system picks up an enemy , alerted by a DSP early-warning satellite ( see box ) or an AWACS aeroplane , the radar starts tracking it .",5,1,0,0,1,0,0,1,0,0,0,VVG,1
350,283510,start,repay," The European Commission , which last year made Renault start repaying FFr6 billion of state aid , did not object .",5,-1,0,0,1,0,0,0,1,0,0,VVG,1
351,283684,start,look," This time the five have agreed to start looking now , and to have a candidate by October .",4,-1,0,0,1,0,0,1,0,0,0,VVG,1
351,283739,start,develop," The F-15 is capable of dealing with all foreseeable large threats for some time ; and if a new Russian regime started to develop a better fighter , America would still be able to beat it into large-scale production of an improved version of the YF-22 .",7,5,0,1,0,1,0,0,1,0,0,VV,0
351,283861,start,repay," With a record order book , it now has a slim chance of starting to repay a bit of the $13.5 billion that it has received in government subsidies .",5,-1,0,1,0,1,0,1,0,0,0,VV,0
351,284116,start,teach," Shostakovich summed up his colleague 's fatal misconception : "" He came to Moscow to teach them and they started teaching him . """,5,0,0,0,1,0,0,0,1,0,0,VVG,1
351,284666,start,ease, America would start to ease its trade embargo when the UN arranges a Cambodian ceasefire ; its veto on lending by the World Bank and the IMF would be relaxed once the ceasefire had lasted six months .,4,-1,0,1,0,1,0,0,0,0,1,VV,0
351,284866,start,look," As they go , one of their justifications for behaving dictatorially is starting to look strong .",4,-1,0,1,1,0,0,1,0,0,0,VV,0
351,285739,start,listen," Now governments and cities are starting to listen to economists , who have been telling them for years that the use of road space should not be a free gift to motorists .",6,-1,0,0,1,0,0,1,0,0,0,VV,0
351,286538,start,broadcast," A rocket explosion at Cape Canaveral destroyed a satellite being sent up by the public-broadcasting company , possibly wrecking its chances of starting to broadcast commercial high-definition television in November .",9,-1,0,1,0,1,0,0,1,0,0,VV,0
351,287045,start,demand," So to lower the cost of capital and raise the firm 's value , should you not fill your boots with it , at least until you get so close to bankruptcy that shareholders and creditors start to demand higher returns to balance the risk ?",6,-1,0,1,0,1,0,1,0,0,0,VV,0
351,287583,start,change," According to Ryuji Yasuda , a consultant in McKinsey 's Tokyo office , this has started to change in the past six months .",6,-1,0,0,0,0,1,1,0,0,0,VV,0
352,288486,start,make," When astronomical cosmologists started to make interesting noises about the extreme heat and density of the Big Bang , the moment of creation that set Hubble 's expansion off , other physicists began to take notice .",4,10,0,1,0,1,0,0,1,0,0,VV,0
352,288488,start,work," Physicists started working on theories to explain the early universe : what particles populated it , what properties it bequeathed to the present .",4,-1,0,0,0,0,1,0,1,0,0,VVG,1
352,288522,start,tick, The court decided that victims of art thefts should be protected against the usual requirement in civil cases that the owner must make some effort to recover stolen goods within three years ; it ruled that the clock does not start ticking for the statute of limitations until the victim locates the stolen artworks and asks for their return .,4,-1,0,0,0,0,1,0,1,0,0,VVG,1
352,289450,start,link," Flimsy as each thread may seem , such a network , they hope , can start to bind the three peoples together , and link them to other European countries whose help might gradually reduce their sense of insecurity .",4,5,0,0,1,0,0,1,0,0,0,VV,0
352,289736,start,buy, Health authorities will now start buying health care from a range of competing providers .,3,-1,0,1,0,1,0,0,0,1,0,VVG,1
