text_id,sent_id,finite_verb,non_finite_verb,sentence,length,lastmention,verb_start,verb_begin,verb_love,verb_hate,argstr_NC,argstr_NP,argstr_PP,tense_pre,tense_pst,tense_fut,tense_cond,verb_POS,target_form
2324,3229579,begin,work," At eight he began working part-time on a local farm , and three years later left school to go there full-time .",4,9,0,1,0,0,0,0,1,0,1,0,0,VVG,1
2324,3229581,begin,study," Williams began studying in his spare time in 1897 and taught himself Latin and Greek , enrolling in a correspondence course at Ruskin Hall , Oxford , in 1900 .",5,8,0,1,0,0,0,0,1,0,1,0,0,VVG,1
2324,3229582,start,write," He started writing in 1903-4 , and by 1907 his poems were appearing in anthologies .",5,10,1,0,0,0,0,0,1,0,1,0,0,VVG,1
2324,3229729,begin,reach," Gurney 's songs began to reach publication from 1920 , but it was not until the Oxford University Press issued two volumes of twenty songs in 1938 that his true stature could be appreciated .",5,-1,0,1,0,0,0,1,0,0,1,0,0,VV,0
2324,3230052,begin,deteriorate, His health began to deteriorate seriously towards the end of 1826 and he died at South Bank 17 February 1827 .,11,-1,0,1,0,0,0,0,1,0,1,0,0,VV,0
2324,3230256,start,bet," He started betting at greyhound stadiums , then extended to pony racing at Northolt Park , and in 1934 opened a one-room office in Jermyn Street .",3,3,1,0,0,0,0,0,1,0,1,0,0,VVG,1
2324,3230433,begin,raise," He began to grow tobacco , raising some capital from Abraham Burrell , but Henry Somerscales was his main partner , for Somerscales had learned in Holland how to cultivate tobacco , and took responsibility for the sale of the matured crop .",5,-1,0,1,0,0,0,1,0,0,1,0,0,VVG,1
2325,3230836,begin,believe," In May 1936 , believing the emperor of Ethiopia 's cause to be a just one , she began a weekly journal , New Times and Ethiopia News , which she edited for twenty years .",7,-1,0,1,0,0,0,1,0,0,1,0,0,VVG,1
2325,3230858,begin,appear," He never thought of patenting his invention or trying to make any money out of it , but others who saw it were not slow to realize its potential , and soon copies began to appear and were sold for 6 or 7 each .",6,-1,0,1,0,0,1,0,0,0,1,0,0,VV,0
2325,3230892,begin,rebuild," In 1245 , when the king began to rebuild the abbey itself , Edward became keeper of the works , along with the master mason and a representative of the abbot and convent .",7,-1,0,1,0,0,0,1,0,0,1,0,0,VV,0
2325,3231272,begin,seek," About 1867 Deacon , with valuable assistance from Ferdinand Hurter [ q. v. ] , began seeking a better way : in 1870 they claimed success ( Chemical News , vol . xxii , 1870 , pp . 157-60 , and Journal of the Chemical Society , vol . x , 1872 , pp . 725-67 ) .",4,-1,0,1,0,0,0,1,0,0,1,0,0,VVG,1
2325,3231335,begin,acquire, Taylor quickly began to acquire that complete command of the Swahili language and that intimacy with its literature on which his fame rests .,7,-1,0,1,0,0,0,1,0,0,1,0,0,VV,0
2325,3231410,begin,manufacture," Soon he began manufacturing a range of agricultural and dairy equipment , much of which was exported .",11,-1,0,1,0,0,0,1,0,0,1,0,0,VVG,1
2325,3231508,begin,take, He rebelled early in his career against the constricting standards of the Victorian era and while still in his teens began to take a passionate interest in Welsh poetry .,4,-1,0,1,0,0,0,1,0,0,1,0,0,VV,0
2325,3231717,begin,keep, Hobhouse began keeping a diary during his round-the-world honeymoon in 1893 and continued to do so for five years .,4,-1,0,1,0,0,0,1,0,0,1,0,0,VVG,1
2326,3232012,begin,appear," His poetry began to appear in the Marlburian in 1912 , influenced by John Masefield [ q. v. ] and by the Wiltshire downs , with their irresistible evocation of the past .",6,-1,0,1,0,0,0,0,1,0,1,0,0,VV,0
2326,3232110,begin,develop," Around 1780 he began developing an apparatus for making artificial mineral waters equalling or exceeding the quality of natural spa waters , and was the first person to use a force pump to carbonate under pressure .",7,-1,0,1,0,0,0,1,0,0,1,0,0,VVG,1
2326,3232632,begin,write," Thereafter , he began to write A Comparative Dictionary of the Indo-Aryan Languages ( 1966 ) , followed ( 1969 ) by indexes ( by Lady Turner ) and a phonetic analysis ( 1971 ) .",5,11,0,1,0,0,1,0,0,0,1,0,0,VV,0
2326,3233092,begin,write," John Taylor introduced Harriet to leading members of the Unitarian religious movement , and shortly thereafter she began writing articles for the Unitarian magazine , Monthly Repository .",5,3,0,1,0,0,0,1,0,0,1,0,0,VVG,1
2326,3233094,begin,write," Very much an advocate for women 's equal rights , especially in education and suffrage , Harriet Taylor began writing her most important works after meeting Mill .",5,2,0,1,0,0,0,1,0,0,1,0,0,VVG,1
2327,3233260,start,consult," He was glad to return from Siam in 1907 when he started consulting again , covering topics as diverse as sherardizing and the manufacture of composition billiard balls .",7,-1,1,0,0,0,0,1,0,0,1,0,0,VVG,1
2327,3233284,begin,write," For six months he was a sub-editor , but then began to write a column for the paper called "" By the Way "" .",5,-1,0,1,0,0,0,1,0,0,1,0,0,VV,0
2327,3233564,begin,use," Drawings and prints by his hand are limited in number , although he was an able practitioner in pastel , which he began to use during the 1880s and 1890s .",3,-1,0,1,0,0,0,0,1,0,1,0,0,VV,0
2327,3233836,love,wear," Early in 1864 , before he was sixteen , he became a lay member of an irregular order of English Benedictines under the leadership of "" Father Ignatius "" ( Joseph Leycester Lyne , q. v. ) , and loved to wear a monk 's habit and cowl with bare feet .",4,-1,0,0,1,0,0,1,0,0,1,0,0,VV,0
2327,3234295,begin,use," Work began the following year , using a shield which , though similar to one patented by Barlow in 1868 , was designed by Greathead ; it was forced forward by powerful screw-jacks as excavation proceeded , and the 1,350 ft. long tunnel was completed in less than a year .",3,12,0,1,0,0,0,1,0,0,1,0,0,VVG,1
2327,3234601,begin,support," Renowned for her "" tomboyish tastes "" ( she would , even in evening dress , always carry a knife and some string about her person ) , Emma went on to the School for Ornamental Art and began to support early Victorian feminist causes , making an initial living as a restorer of stained-glass windows notably in the chapel of Merton College , Oxford , where she worked for two years in the early 1860s .",7,-1,0,1,0,0,0,1,0,0,1,0,0,VV,0
2327,3234890,love,compete, Lottie Dod loved competing and with her sister Ann entered tournaments in the Manchester and Liverpool areas from the age of eleven .,7,-1,0,0,1,0,1,0,0,0,1,0,0,VVG,1
2328,3235003,begin,accelerate," Diatom analyses of long-term sediment cores from two lakes in south-west Scotland also revealed marked increases in acidity , especially beginning around 1850 but accelerating during the past few decades ( figure 4.9 ) .",10,-1,0,1,0,0,1,0,0,0,1,0,0,VVG,1
2328,3235223,start,divide," Typically there is a long latent period between radiation exposure and detection of a tumour , which is because of the time required for sufficient increase in the size of the tumour to make it detectable , and may also be due in part to a form of induction period before the initially affected cell or cells start to divide and form a tumour , or before the tumour assumes "" malignant "" characteristics of growth and spreading .",6,-1,1,0,0,0,1,0,0,1,0,0,0,VV,0
2328,3235420,begin,look," Several other countries have either scaled down their original expansion plans for nuclear power , delayed the continuation of their nuclear power expansion or begun to look seriously at the phasing out of existing nuclear power stations .",4,-1,0,1,0,0,0,0,1,1,0,0,0,VV,0
2330,3238583,love,dwell," He loved to dwell also on the analogies between plants and animals , remarking in 1843 that "" both kingdoms seem pervaded by a double representation of each other "" .",5,-1,0,0,1,0,0,0,1,0,1,0,0,VV,0
2330,3238655,begin,think, There were further difficulties when one began thinking about the numbers of animals required at the Creation .,5,-1,0,1,0,0,0,0,1,0,1,0,0,VVG,1
2330,3238816,begin,question," But soon Owen 's erstwhile disciple T. H. Huxley began to question the dinosaurs ' relationships to lizards ; he saw the closeness of birds to some reptiles , and inferred that at least some dinosaurs had gone on two legs rather than four , the Iguanodon among them .",8,-1,0,1,0,0,0,1,0,0,1,0,0,VV,0
2330,3239030,start,flourish," Science was being taught in public schools and in grammar schools , and there were courses in universities , which in Britain began at about this time to catch on -- this was the era when the great municipal universities started to flourish , though it was to be some time before they received government grants .",8,-1,1,0,0,0,1,0,0,0,1,0,0,VV,0
2330,3239381,begin,translate," In 1849 Hofmann , with Warren de la Rue , began translating Liebig and Kopp 's Annual Report on the Progress of Chemistry ; this was essentially the production of a number of Giessen professors , who under Liebig 's leadership had made this small university one of the best-known abroad .",9,-1,0,1,0,0,1,0,0,0,1,0,0,VVG,1
2330,3239386,begin,apply," The intention was that the College should benefit the economy , but this could only happen as science replaced practice , and as those with a real knowledge and love of chemistry began to apply it .",5,-1,0,1,0,0,1,0,0,0,1,0,0,VV,0
2330,3239543,start,behave," Indeed , it had been the major objection to Lamarck 's theory and to Vestiges that man was treated as an animal ; and that if such a view gained currency , people would start to behave like animals .",6,-1,1,0,0,0,0,0,1,0,1,0,0,VV,0
2330,3239591,begin,include," Furthermore they had been joined by universities in commercial and industrial cities , beginning with London , and including Manchester , Birmingham , Leeds , Liverpool , Newcastle and Bristol .",7,-1,0,1,0,0,1,0,0,0,1,0,0,VVG,1
2330,3239593,begin,adopt," In the USA , at the beginning of the century , the universities were also closer to seminaries , but by the 1870s they had begun to adopt the German model too , following the lead given by the new Johns Hopkins University in Baltimore , the first to emphasize research in alliance with teaching .",5,3,0,1,0,0,0,1,0,0,1,0,0,VV,0
2331,3240053,start,peck," As soon as a domestic hen chick hatches it starts pecking at grains that look like food , and as it grows older its aim at food grains improves .",4,1,1,0,0,0,0,0,1,1,0,0,0,VVG,1
2331,3240062,start,peck," But there are five lines , for different classes of chicks allowed to start to peck from one to five days after hatching .",4,3,1,0,0,0,0,0,1,1,0,0,0,VV,0
2331,3240340,start,leave," In 1952 they started leaving sweet potatoes on the beach at the forest edge , as food for the macaques , which duly came out of the forest and ate them .",5,-1,1,0,0,0,0,1,0,0,1,0,0,VVG,1
2331,3241101,start,peck," It is difficult to believe that every time Tinbergen presented a model bill to a chick his activity coincided with a third , unobserved variable that was really signalling to the chick to start pecking ; that would however be possible for the natural observation that chicks peck when their parent arrives .",4,1,1,0,0,0,1,0,0,1,0,0,0,VVG,1
2331,3241558,start,develop," During the winter the sticklebacks swim around in schools ; then , come the spring , with its light , warmth , and improved food , the males start to develop red bellies and become more aggressive .",7,-1,1,0,0,0,0,1,0,1,0,0,0,VV,0
2331,3241559,start,defend, They each start to defend an exclusive area from other sticklebacks .,6,-1,1,0,0,0,0,1,0,1,0,0,0,VV,0
2331,3241614,start,put, They observed that birds start to put on weight soon after establishing a territory ( Figure 7.7a ) .,3,3,1,0,0,0,0,0,1,1,0,0,0,VV,0
2331,3241798,start,reproduce," By killing the cubs , the males bring forward the time when they can start reproducing .",9,1,1,0,0,0,1,0,0,1,0,0,0,VVG,1
2332,3242758,start,tell," But when they started to tell her that customers preferred some synthetic mix materials ( they creased less , washed better and were cheaper ) she considered such input was dangerously overstepping their authority .",4,1,1,0,0,0,1,0,0,0,1,0,0,VV,0
2332,3242812,start,build, At the same time she was engaged ever more knowledgeably in researching fabrics and starting to build an impressive library of art books and textile samples and references .,5,-1,1,0,0,0,0,1,0,0,1,0,0,VV,0
2332,3242973,love,move," Bernard loved moving , and they had now spent nearly five years at Rhydoldog which was as long as he liked to spend anywhere .",4,11,0,0,1,0,1,0,0,0,1,0,0,VVG,1
2332,3242985,hate,leave, But there was no doubt she hated leaving her family behind and being away from Wales .,5,-1,0,0,0,1,0,1,0,0,1,0,0,VVG,1
2332,3243388,love,go," Although she often maintained that it was her own choice not to attend , she told an American interviewer , I would love to go to board meetings where he [ Bernard ] is chairman but I 'm not invited .",2,-1,0,0,1,0,1,0,0,1,0,0,0,VV,0
2332,3243457,start,buy, From about 1979 onwards she started to buy Welsh tweed from the Cambrian Woollen Mill in mid-Wales .,3,-1,1,0,0,0,0,1,0,0,1,0,0,VV,0
2332,3243484,start,make," Initially , Laura told her to start making samples at the Leeswood factory in Cheshire , but , determined that no one should interfere , did not inform anyone else there what Anne was doing .",4,3,1,0,0,0,0,1,0,0,1,0,0,VVG,1
2332,3243505,hate,make, The second problem was her aversion to handing out money to charity ; although she enjoyed being able to help specific ventures in a practical way she hated the idea of charity balls or making large cash handouts .,4,-1,0,0,0,1,0,1,0,0,1,0,0,VVG,1
2332,3243599,start,lecture," She was not going to start lecturing him now and , in any case , insisted that she never saw her role in life as a reformer .",7,-1,1,0,0,0,1,0,0,0,1,0,0,VVG,1
2332,3243638,start,wean, Moira had given birth just eight weeks previously and had started to wean the baby early in order to attend the Spring Collection meeting at Remaisnil without the child .,4,-1,1,0,0,0,0,1,0,0,1,0,0,VV,0
2333,3244975,begin,end," Much more often heard than seen , uttering various clucking , grunting and miaouing notes , a singular loud harsh call beginning as a grunt and ending as a squeal , and several repeated monosyllables .",3,-1,0,1,0,0,0,0,1,0,0,0,0,VVG,1
2334,3247429,start,measure," Before starting to measure , it is necessary to establish the depth of the heading , i. e. , from the suspension point to the top of the curtain ( fig . 7a and b ) .",7,1,1,0,0,0,1,0,0,1,0,0,0,VV,0
2334,3247492,start,cut," Look at your fabric carefully before starting to cut out , as there are several points to observe .",3,17,1,0,0,0,1,0,0,1,0,0,0,VV,0
2334,3248137,start,form," Then pin the lining to the outer fabric across the full width of the blind , starting 3.5cm ( 1 3:8in ) up from the bottom edge to form the lower channel at the base of the blind .",4,10,1,0,0,0,0,1,0,0,0,0,0,VV,0
2334,3248186,start,end," Mark the vertical lines for the tapes across the width of the blind at equal distances apart , approximately every 30 cm ( 12 in ) , the first and last rows starting and ending 1.5cm ( in ) in from the sides of the blind .",3,-1,1,0,0,0,0,1,0,0,0,0,0,VVG,1
2335,3248918,begin,manage," The type of calculation in table 5.2 , therefore , may provide a financial basis for assessing how soon one can begin to manage an SBU or product group as a "" cash cow "" .",6,-1,0,1,0,0,1,0,0,1,0,0,0,VV,0
2336,3250115,start,look," Do n't start looking too deep . """,4,-1,1,0,0,0,1,0,0,1,0,0,0,VVG,1
2336,3250138,begin,scratch, Dalziel pulled up his trouser-leg and began scratching his ankle .,7,-1,0,1,0,0,0,1,0,0,1,0,0,VVG,1
2336,3250396,begin,make, Near the bar she caught a glimpse of Marcus 's round head and began to make her way towards him .,4,20,0,1,0,0,0,1,0,0,1,0,0,VV,0
2336,3250835,start,cough, Jenny laughed and started coughing .,5,-1,1,0,0,0,1,0,0,0,1,0,0,VVG,1
2336,3250862,start,look, Arthur starts looking at his watch about seven .,4,-1,1,0,0,0,0,0,1,1,0,0,0,VVG,1
2336,3250918,start,push," "" Why do n't you , "" she said in the ultra-kind voice she reserved for very recalcitrant children , "" get out , put some branches or stones or something under the wheels , then start pushing ?",4,-1,1,0,0,0,1,0,0,1,0,0,0,VVG,1
2336,3250921,begin,pull," Without a word , Ted climbed out of the car and began pulling at the hedgerow .",4,-1,0,1,0,0,0,0,1,0,1,0,0,VVG,1
2336,3251024,begin,dial," Behind her , her husband stepped into the telephone-box and began to dial .",4,-1,0,1,0,0,1,0,0,0,1,0,0,VV,0
2336,3251066,start,pin, Hurst nodded and started to pin the team-sheets back up on the board .,3,-1,1,0,0,0,0,1,0,0,1,0,0,VV,0
2336,3251266,start,take," He started to take it off again , then sighed and pulled it back over his shoulders .",4,-1,1,0,0,0,1,0,0,0,1,0,0,VV,0
2336,3251282,start,wash," Realizing it could not get out , it sat down and started washing itself .",4,-1,1,0,0,0,1,0,0,0,1,0,0,VVG,1
2336,3251606,start,talk," Evans grunted again , then started talking .",4,-1,1,0,0,0,1,0,0,0,1,0,0,VVG,1
2336,3252773,begin,sort, Pascoe began sorting rapidly through the papers on his desk .,4,-1,0,1,0,0,0,0,1,0,1,0,0,VVG,1
2336,3252817,begin,go," "" Well , he did begin to go on about it being unusual for him to be that side of the bar , but I told him to get on with it . """,2,-1,0,1,0,0,0,0,1,0,1,0,0,VV,0
2336,3253002,begin,fiddle," He looked at his wife , then at Pascoe , picked up the newspaper and began fiddling with it .",6,-1,0,1,0,0,0,0,1,0,1,0,0,VVG,1
2336,3253042,begin,get, He looked even more puzzled but Pascoe could see from Alice 's face that she was beginning to get the picture .,3,-1,0,1,0,0,0,1,0,0,1,0,0,VV,0
2336,3253221,start,shout, He 's going to start shouting .,5,-1,1,0,0,0,1,0,0,1,0,0,0,VVG,1
2336,3253558,start,ask," By then if nothing 's come out of the search , it 'll be time to start asking everyone questions . """,3,27,1,0,0,0,0,1,0,0,1,0,0,VVG,1
2336,3253706,begin,search, Antony grinned in resignation at Connon and began searching for the tablecloth .,6,-1,0,1,0,0,0,0,1,0,1,0,0,VVG,1
2336,3253740,start,walk, Then I started walking back up the field .,4,19,1,0,0,0,0,0,1,0,1,0,0,VVG,1
2336,3253860,begin,wonder, Now he began to wonder if his sympathy was misplaced .,6,-1,0,1,0,0,1,0,0,0,1,0,0,VV,0
2337,3254501,begin,pour, Caroline stared down in dismay at the drink she 'd begun pouring for herself .,4,1,0,1,0,0,0,0,1,0,1,0,0,VVG,1
2337,3254578,start,hurl, Last night 's accident did n't make this the time to start hurling accusations ...,4,-1,1,0,0,0,0,1,0,0,1,0,0,VVG,1
2337,3254671,start,come," And then , since her father 's fatal heart attack eighteen months ago , no sooner had she slowly started to come to terms with his loss , to face the grief and despair at the thought of never seeing him again , than her mother 's letters and telephone calls had begun to fill her with stunned horror .",4,-1,1,0,0,0,0,0,1,0,1,0,0,VV,0
2337,3254671,begin,fill," And then , since her father 's fatal heart attack eighteen months ago , no sooner had she slowly started to come to terms with his loss , to face the grief and despair at the thought of never seeing him again , than her mother 's letters and telephone calls had begun to fill her with stunned horror .",4,-1,0,1,0,0,0,0,1,0,1,0,0,VV,0
2337,3254991,begin,eat," He 'd conducted a skilled , sophisticated dinner-table conversation since they 'd begun eating , talking to her with accomplished ease about his business , about life on the island , about his brother Salvo 's wife and new baby .",3,-1,0,1,0,0,1,0,0,0,1,0,0,VVG,1
2337,3254991,begin,talk," He 'd conducted a skilled , sophisticated dinner-table conversation since they 'd begun eating , talking to her with accomplished ease about his business , about life on the island , about his brother Salvo 's wife and new baby .",4,-1,0,1,0,0,0,1,0,0,1,0,0,VVG,1
2337,3255034,begin,reach," Leaning back , he began to reach for the packet of cigars , then made a wry face and changed his mind .",5,7,0,1,0,0,0,0,1,0,1,0,0,VV,0
2337,3255227,begin,keep," "" I have a few questions , "" she began coolly , keeping her eyelids defensively lowered to disguise her feelings .",4,-1,0,1,0,0,0,1,0,0,1,0,0,VVG,1
2337,3255371,begin,slow, Her pulse-rate began to slow down to something approaching normal .,4,14,0,1,0,0,1,0,0,0,1,0,0,VV,0
2337,3255419,begin,recognise," He stood up in the controlled , fluid style she was beginning to recognise as peculiarly his , and came around the desk again .",9,-1,0,1,0,0,1,0,0,0,1,0,0,VV,0
2337,3256079,begin,bundle, She began bundling the huge tablecloth back on to the market stall .,6,-1,0,1,0,0,0,1,0,0,1,0,0,VVG,1
2337,3256102,begin,walk," By mutual consent they 'd begun to walk back towards the centre of the city , in the direction of Republic Square .",4,-1,0,1,0,0,0,0,1,0,1,0,0,VV,0
2337,3256226,start,gather," Stung by his cool sarcasm , suddenly acutely embarrassed by her spurned show of emotion , she put her coffee-cup down with a sharp click and started gathering her bags , preparing to leave .",6,-1,1,0,0,0,0,1,0,0,1,0,0,VVG,1
2337,3256427,start,count," Roman 's mentioned your name so often this last few days , we 've started counting ! """,5,-1,1,0,0,0,1,0,0,1,0,0,0,VVG,1
2337,3256607,start,drift," Anneliese gave him a swift sisterly kiss , then glanced across at where the guests had started drifting over to the folk singers .",5,-1,1,0,0,0,1,0,0,0,1,0,0,VVG,1
2337,3256641,start,push," "" Try this hackneyed line on some other swooning female , "" she retorted unevenly , ruthlessly flattening the small leap of desire triggered by his husky words , starting to push her way past him .",4,-1,1,0,0,0,0,1,0,0,1,0,0,VV,0
2337,3257007,start,dissect," "" When I suggested we just ... just put it down to experience , I did n't expect you to start dissecting and analysing everything , and mocking me in the process ... """,7,-1,1,0,0,0,1,0,0,0,1,0,0,VVG,1
2337,3257732,start,cry," She could n't break down and start crying and yelling in front of Roman 's family and friends , could she ?",3,-1,1,0,0,0,1,0,0,0,1,0,0,VVG,1
2338,3258720,start,move," Mind you , when things start moving in a certain court case , they might get even more expensive . """,4,-1,1,0,0,0,0,0,1,1,0,0,0,VVG,1
2338,3258745,start,get," Once they start getting deeper into this trial , I 'm sure the interest in photographs of this sort will -- """,3,19,1,0,0,0,0,0,1,1,0,0,0,VVG,1
2338,3259746,start,rain, It had started to rain .,4,-1,1,0,0,0,1,0,0,0,1,0,0,VV,0
2338,3259911,hate,sound," "" I hate to sound like a detective , but there was a puddle outside the front gate and only one new set of tyre-marks between the Saturday night and the Sunday night .",5,-1,0,0,0,1,0,0,1,1,0,0,0,VV,0
2338,3259994,start,live," It was a nostalgic sound , taking him back to the flat in Notting Hill where he and Frances had started their married life ; and started Juliet ; and , in a way , started living apart .",4,-1,1,0,0,0,1,0,0,0,1,0,0,VVG,1
2338,3260027,start,enjoy," And when you came on the scene , I started enjoying my winning even more .",5,-1,1,0,0,0,1,0,0,0,1,0,0,VVG,1
2338,3260110,start,probe," He did n't like being in a position of ignorance on any subject , and started probing .",5,-1,1,0,0,0,1,0,0,0,1,0,0,VVG,1
2338,3260803,start,look," "" I think I 'd better start looking for another yellow Datsun . """,4,-1,1,0,0,0,0,0,1,1,0,0,0,VVG,1
2338,3260950,start,film, His only comfort was that the following Monday he was to start filming The Zombie Walks .,4,-1,1,0,0,0,1,0,0,0,1,0,0,VVG,1
2338,3261383,start,dress," He started to dress , but almost passed out with the pain from his arm .",5,18,1,0,0,0,1,0,0,0,1,0,0,VV,0
2338,3261394,start,help, Very gently his daughter started to help him into his clothes .,4,3,1,0,0,0,0,0,1,0,1,0,0,VV,0
2338,3261396,start,cry," "" Daughter and wife whom I 'll leave when I die "" -- the phrase came into his maudlin thoughts and he started crying convulsively .",3,-1,1,0,0,0,1,0,0,0,1,0,0,VVG,1
2338,3261466,start,probe, The doctor started probing and tapping .,5,-1,1,0,0,0,1,0,0,0,1,0,0,VVG,1
2338,3261638,start,talk, Joanne Menzies arrived quickly and they started talking over a glass of whisky .,4,33,1,0,0,0,0,0,1,0,1,0,0,VVG,1
2338,3261767,start,tell, She had been to see Enter the Dragon and started to tell him all about the code of kung fu as he hurried her upstairs .,4,-1,1,0,0,0,0,0,1,0,1,0,0,VV,0
2338,3261908,start,put, He took it and started to put into action a plan that had half-formed in his mind during the run from the stranded Cortina .,3,-1,1,0,0,0,0,1,0,0,1,0,0,VV,0
2338,3262031,start,see," So , seeing the flaw in its hastily drawn up provisions , you started your vendetta against Jacqui 's child , a vendetta that Dr Lefeuvre was about to complete when I arrived .",3,-1,1,0,0,0,0,1,0,0,1,0,0,VVG,1
2338,3262067,start,speak," Then he looked in the car , saw my father crumpled up and started to speak .",5,-1,1,0,0,0,1,0,0,0,1,0,0,VV,0
2338,3262151,start,laugh," Charles started laughing , clear ripples of relief shaking his body .",5,-1,1,0,0,0,1,0,0,0,1,0,0,VVG,1
2339,3262476,begin,reach," "" Kim began , reaching out to him , but Hammond stepped back , looking about him , as if coming to from a bad dream .",5,-1,0,1,0,0,1,0,0,0,1,0,0,VVG,1
2339,3263561,begin,play," The broad , richly green leaves of lotus choked the water , while , in a thatched ting on the far side of the lake , a group of musicians began to play , the ancient sound drifting across to where the Seven sat .",4,-1,0,1,0,0,1,0,0,0,1,0,0,VV,0
2339,3263698,begin,resist," T'ai Cho began resisting , but Kim held on tenaciously .",6,-1,0,1,0,0,1,0,0,0,1,0,0,VVG,1
2339,3263750,begin,fill," "" Kuan Yin ! "" he screeched , pulling his head back sharply , coughing as the blood began to fill his mouth .",4,-1,0,1,0,0,0,1,0,0,1,0,0,VV,0
2339,3263832,begin,make," He looked about him , his head lifted , his heart suddenly warmed by their concern for him , then turned and began making his way back to the imperial craft .",4,-1,0,1,0,0,0,1,0,0,1,0,0,VVG,1
2339,3263922,begin,wrap," He smiled , then , unfolding the blanket , began to wrap the sleeping boy in it .",4,-1,0,1,0,0,0,1,0,0,1,0,0,VV,0
2339,3265100,hate,sit," "" Besides , I hate all this sitting and waiting .",3,4,0,0,0,1,1,0,0,1,0,0,0,VVG,1
2340,3266941,begin,accord," Parts I-IV consist of double-choral pieces for eight , but sometimes twelve , voices ; with Part V he began a systematization according to category , with motet-settings of Festlieder , and went on to produce three volumes -- 746 pieces to 458 different texts -- of straightforward four-part settings for congregational use plus a few organ "" variations "" in VII ; in IX he again set the hymns of I-IV but for two or three voices and even contemplated doing them yet again "" motet-wise in the style of Lassus "" , "" madrigal-wise in the style of Marenzio "" , and per choros in the style of Victoria .",6,-1,0,1,0,0,1,0,0,0,1,0,0,VVG,1
2340,3267067,begin,proliferate," Such "" consort songs "" began to proliferate during the second half of the century and still flourished during the first decade of the next ; the viol parts soon became more animated as in the masterly hands of William Byrd whose Psalmes , Sonets , and songs of sadnes and pietie ( 1588 ) were "" originally made for Instruments to expresse the harmonie , and one voyce to pronounce the dittie [ text ] "" , though he now published them "" framed in all parts for voyces to sing the same "" .",11,-1,0,1,0,0,0,0,1,0,1,0,0,VV,0
2341,3267602,begin,meet," Besides the meetings at Mercereau 's and the Closerie , the painters began meeting regularly at Le Fauconnier 's studio in the rue Visconti as well , where during the closing months of the year they watched with interest the development through successive stages of his Abondance , a painting that all appear to have regarded as an important , revolutionary work .",4,8,0,1,0,0,0,1,0,0,1,0,0,VVG,1
2341,3267637,begin,influence," But as the pictorial innovations of Picasso and Braque -- the construction of a painting in terms of a linear grid or framework , the fusion of objects with their surroundings , the combination of several views of an object in a single image , and of abstract and representational elements in the same picture -- began to influence a widening circle of artists , the style became distinguishable by virtue of these features .",9,6,0,1,0,0,0,1,0,0,1,0,0,VV,0
2341,3268049,begin,amass, Although it was a powerful but very generalized recognition of the properties of tribal art that first struck Picasso during the following years he also became familiar with a wide range of its artefacts and almost immediately began amassing a collection of his own .,5,-1,0,1,0,0,0,1,0,0,1,0,0,VVG,1
2341,3268093,begin,see," When Picasso 's art became truly Cubist , in 1909 , he had begun to see solid forms in a new pictorial way , without the aid of linear or mathematical perspective .",3,5,0,1,0,0,0,1,0,0,1,0,0,VV,0
2341,3268250,begin,go," Kahnweiler in Der Weg zum Kubismus is probably echoing conversations with Braque when he writes : "" Representation of the position of objects in space is done as follows : instead of beginning from a supposed foreground and going on from there to give an illusion of depth by means of perspective , the painter begins from a definite and clearly defined background .",2,-1,0,1,0,0,0,0,1,1,0,0,0,VVG,1
2341,3268290,begin,produce, Both have begun to produce a sensation of relief by arbitrarily juxtaposing lights and darks rather than by using shading in a naturalistic way .,7,-1,0,1,0,0,0,1,0,1,0,0,0,VV,0
2342,3268792,start,learn, This term at primary school they 'd started learning French .,5,-1,1,0,0,0,1,0,0,0,1,0,0,VVG,1
2342,3268899,start,talk, Dead people come in here and start talking .,4,-1,1,0,0,0,1,0,0,0,0,0,0,VVG,1
2342,3268901,start,cry, They start crying .,3,-1,1,0,0,0,1,0,0,1,0,0,0,VVG,1
2342,3269136,begin,push," The circus , Victorine began , pushing the bowl of cake mixture towards them : was run by gypsies .",4,20,0,1,0,0,0,1,0,0,1,0,0,VVG,1
2342,3269177,begin,slice, Madeleine picked up a pair of pinking shears and began to slice through the material .,5,-1,0,1,0,0,0,0,1,0,1,0,0,VV,0
2342,3269597,begin,serve, He put the card down and began serving out the oeufs soubise from the dish in front of him .,5,-1,0,1,0,0,0,1,0,0,1,0,0,VVG,1
2342,3269601,begin,eat, Madeleine picked up her fork and began to eat .,3,-1,0,1,0,0,1,0,0,0,1,0,0,VV,0
2342,3269720,love,sniff, Lonie loved sniffing about it .,5,-1,0,0,1,0,0,0,1,0,1,0,0,VVG,1
2342,3269786,begin,study," Thrse began studying for her baccalaureat , at the lyce in Le Havre .",5,-1,0,1,0,0,0,0,1,0,1,0,0,VVG,1
2342,3269791,begin,talk," Twenty-five years later , when Thrse and Lonie at last began to talk to each other about that time , they called it the odd summer .",4,-1,0,1,0,0,0,0,1,0,1,0,0,VV,0
2342,3270285,start,cry," She hovered , not knowing what to do , afraid to start crying here all by herself .",3,-1,1,0,0,0,1,0,0,0,1,0,0,VVG,1
2342,3270455,love,quarrel," Thrse and Lonie loved it too , quarrelling over whose turn it was to load it with grapes and plums , arranged in blue and green pyramids , and carry it in .",7,-1,0,0,1,0,0,1,0,0,1,0,0,VVG,1
